NAICS,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0,1-4,5-9,10-19,<20,20-99,100-499,<500,500+
513120,Television broadcasting,Employment,"132,151",0,639,938,"1,316","2,893","11,356","14,668","28,917","103,234"
513120,Television broadcasting,"Annual Payroll ($1,000)","7,451,334","36,866","26,979","27,102","36,271","127,218","378,256","581,006","1,086,480","6,364,854"
5132,Cable networks & program distribution,Firms,"1,800",196,759,314,186,"1,455",192,71,"1,718",82
5132,Cable networks & program distribution,Establishments,"5,270",196,765,324,195,"1,480",235,288,"2,003","3,267"
5132,Cable networks & program distribution,Employment,"212,710",0,"1,659","2,067","2,485","6,211","7,301","11,271","24,783","187,927"
5132,Cable networks & program distribution,"Annual Payroll ($1,000)","10,084,425","40,852","51,974","70,560","88,974","252,360","280,935","618,591","1,151,886","8,932,539"
51321,Cable networks,Firms,382,55,118,52,40,265,52,24,341,41
51321,Cable networks,Establishments,689,55,118,53,41,267,65,58,390,299
51321,Cable networks,Employment,"39,147",0,239,343,539,"1,121","1,987","4,693","7,801","31,346"
51321,Cable networks,"Annual Payroll ($1,000)","2,654,028","26,489","11,061","9,646","17,384","64,580","102,398","372,248","539,226","2,114,802"
513210,Cable networks,Firms,382,55,118,52,40,265,52,24,341,41
513210,Cable networks,Establishments,689,55,118,53,41,267,65,58,390,299
513210,Cable networks,Employment,"39,147",0,239,343,539,"1,121","1,987","4,693","7,801","31,346"
513210,Cable networks,"Annual Payroll ($1,000)","2,654,028","26,489","11,061","9,646","17,384","64,580","102,398","372,248","539,226","2,114,802"
51322,Cable & other program distribution,Firms,"1,446",141,641,262,146,"1,190",142,49,"1,381",65
51322,Cable & other program distribution,Establishments,"4,581",141,647,271,154,"1,213",170,230,"1,613","2,968"
51322,Cable & other program distribution,Employment,"173,563",0,"1,420","1,724","1,946","5,090","5,314","6,578","16,982","156,581"
51322,Cable & other program distribution,"Annual Payroll ($1,000)","7,430,397","14,363","40,913","60,914","71,590","187,780","178,537","246,343","612,660","6,817,737"
513220,Cable & other program distribution,Firms,"1,446",141,641,262,146,"1,190",142,49,"1,381",65
513220,Cable & other program distribution,Establishments,"4,581",141,647,271,154,"1,213",170,230,"1,613","2,968"
513220,Cable & other program distribution,Employment,"173,563",0,"1,420","1,724","1,946","5,090","5,314","6,578","16,982","156,581"
513220,Cable & other program distribution,"Annual Payroll ($1,000)","7,430,397","14,363","40,913","60,914","71,590","187,780","178,537","246,343","612,660","6,817,737"
5133,Telecommunications,Firms,"10,483","1,934","4,152","1,572","1,139","8,797","1,171",312,"10,280",203
5133,Telecommunications,Establishments,"41,209","1,956","4,165","1,588","1,223","8,932","1,552","1,050","11,534","29,675"
5133,Telecommunications,Employment,"1,165,479",0,"8,761","10,386","15,212","34,359","47,140","54,364","135,863","1,029,616"
5133,Telecommunications,"Annual Payroll ($1,000)","66,389,461","552,801","321,394","405,041","651,474","1,930,710","2,329,352","3,463,563","7,723,625","58,665,836"
51331,Wired telecommunications carriers,Firms,"3,357",511,"1,113",511,432,"2,567",534,156,"3,257",100
51331,Wired telecommunications carriers,Establishments,"26,223",512,"1,115",514,455,"2,596",675,469,"3,740","22,483"
51331,Wired telecommunications carriers,Employment,"870,235",0,"2,361","3,410","5,844","11,615","21,671","26,056","59,342","810,893"
51331,Wired telecommunications carriers,"Annual Payroll ($1,000)","49,010,081","332,452","100,242","137,978","284,465","855,137","1,053,919","1,302,156","3,211,212","45,798,869"
513310,Wired telecommunications carriers,Firms,"3,357",511,"1,113",511,432,"2,567",534,156,"3,257",100
513310,Wired telecommunications carriers,Establishments,"26,223",512,"1,115",514,455,"2,596",675,469,"3,740","22,483"
513310,Wired telecommunications carriers,Employment,"870,235",0,"2,361","3,410","5,844","11,615","21,671","26,056","59,342","810,893"
513310,Wired telecommunications carriers,"Annual Payroll ($1,000)","49,010,081","332,452","100,242","137,978","284,465","855,137","1,053,919","1,302,156","3,211,212","45,798,869"
51332,Wireless telecommunications carriers (except satellite),Firms,"3,912",731,"1,686",594,404,"3,415",349,73,"3,837",75
51332,Wireless telecommunications carriers (except satellite),Establishments,"10,424",750,"1,694",603,460,"3,507",493,365,"4,365","6,059"
51332,Wireless telecommunications carriers (except satellite),Employment,"202,476",0,"3,600","3,843","5,320","12,763","13,218","11,380","37,361","165,115"
51332,Wireless telecommunications carriers (except satellite),"Annual Payroll ($1,000)","11,027,145","93,245","110,123","134,339","189,648","527,355","584,231","682,418","1,794,004","9,233,141"
513321,Paging,Firms,"2,113",360,987,323,213,"1,883",157,35,"2,075",38
513321,Paging,Establishments,"4,098",364,993,329,245,"1,931",246,81,"2,258","1,840"
513321,Paging,Employment,"72,396",0,"2,100","2,071","2,823","6,994","5,854","4,539","17,387","55,009"
513321,Paging,"Annual Payroll ($1,000)","3,396,040","42,801","62,742","63,930","104,923","274,396","225,399","231,258","731,053","2,664,987"
513322,Cellular & other wireless telecommunications,Firms,"1,828",371,699,271,191,"1,532",193,45,"1,770",58
513322,Cellular & other wireless telecommunications,Establishments,"6,326",386,701,274,215,"1,576",247,284,"2,107","4,219"
513322,Cellular & other wireless telecommunications,Employment,"130,080",0,"1,500","1,772","2,497","5,769","7,364","6,841","19,974","110,106"
513322,Cellular & other wireless telecommunications,"Annual Payroll ($1,000)","7,631,105","50,444","47,381","70,409","84,725","252,959","358,832","451,160","1,062,951","6,568,154"
51333,Telecommunications resellers,Firms,"1,794",368,695,253,168,"1,484",186,67,"1,737",57
51333,Telecommunications resellers,Establishments,"2,458",370,696,255,169,"1,490",244,139,"1,873",585
51333,Telecommunications resellers,Employment,"54,587",0,"1,470","1,694","2,224","5,388","7,870","10,291","23,549","31,038"
51333,Telecommunications resellers,"Annual Payroll ($1,000)","3,341,749","72,916","58,493","70,834","93,416","295,659","409,856","934,855","1,640,370","1,701,379"
513330,Telecommunications resellers,Firms,"1,794",368,695,253,168,"1,484",186,67,"1,737",57
513330,Telecommunications resellers,Establishments,"2,458",370,696,255,169,"1,490",244,139,"1,873",585
513330,Telecommunications resellers,Employment,"54,587",0,"1,470","1,694","2,224","5,388","7,870","10,291","23,549","31,038"
513330,Telecommunications resellers,"Annual Payroll ($1,000)","3,341,749","72,916","58,493","70,834","93,416","295,659","409,856","934,855","1,640,370","1,701,379"
51334,Satellite telecommunications,Firms,512,92,187,68,53,400,56,22,478,34
51334,Satellite telecommunications,Establishments,728,92,188,68,54,402,70,50,522,206
51334,Satellite telecommunications,Employment,"21,252",0,384,452,720,"1,556","2,033","3,714","7,303","13,949"
51334,Satellite telecommunications,"Annual Payroll ($1,000)","1,680,417","20,908","14,705","18,112","30,241","83,966","133,962","323,080","541,008","1,139,409"
513340,Satellite telecommunications,Firms,512,92,187,68,53,400,56,22,478,34
513340,Satellite telecommunications,Establishments,728,92,188,68,54,402,70,50,522,206
513340,Satellite telecommunications,Employment,"21,252",0,384,452,720,"1,556","2,033","3,714","7,303","13,949"
513340,Satellite telecommunications,"Annual Payroll ($1,000)","1,680,417","20,908","14,705","18,112","30,241","83,966","133,962","323,080","541,008","1,139,409"
51339,Other telecommunications,Firms,"1,044",232,472,148,84,936,63,21,"1,020",24
51339,Other telecommunications,Establishments,"1,376",232,472,148,85,937,70,27,"1,034",342
51339,Other telecommunications,Employment,"16,929",0,946,987,"1,104","3,037","2,348","2,923","8,308","8,621"
51339,Other telecommunications,"Annual Payroll ($1,000)","1,330,069","33,280","37,831","43,778","53,704","168,593","147,384","221,054","537,031","793,038"
513390,Other telecommunications,Firms,"1,044",232,472,148,84,936,63,21,"1,020",24
513390,Other telecommunications,Establishments,"1,376",232,472,148,85,937,70,27,"1,034",342
513390,Other telecommunications,Employment,"16,929",0,946,987,"1,104","3,037","2,348","2,923","8,308","8,621"
513390,Other telecommunications,"Annual Payroll ($1,000)","1,330,069","33,280","37,831","43,778","53,704","168,593","147,384","221,054","537,031","793,038"
514,Information services & data processing services,Firms,"17,607","3,738","6,617","2,614","1,850","14,819","1,932",481,"17,232",375
514,Information services & data processing services,Establishments,"23,175","3,756","6,627","2,633","1,902","14,918","2,184",863,"17,965","5,210"
514,Information services & data processing services,Employment,"529,031",0,"13,890","17,098","24,690","55,678","76,530","74,935","207,143","321,888"
514,Information services & data processing services,"Annual Payroll ($1,000)","33,544,148","621,266","552,939","698,431","1,093,545","2,966,181","3,972,844","5,501,092","12,440,117","21,104,031"
5141,Information services,Firms,"12,588","2,911","4,585","1,969","1,384","10,849","1,262",277,"12,388",200
5141,Information services,Establishments,"14,139","2,925","4,591","1,984","1,423","10,923","1,455",480,"12,858","1,281"
5141,Information services,Employment,"232,453",0,"9,943","12,897","18,432","41,272","49,691","46,020","136,983","95,470"
5141,Information services,"Annual Payroll ($1,000)","19,022,929","481,102","394,942","538,967","835,855","2,250,866","2,844,617","3,851,126","8,946,609","10,076,320"
51411,News syndicates,Firms,324,45,138,46,26,255,35,10,300,24
51411,News syndicates,Establishments,567,45,139,47,36,267,68,45,380,187
51411,News syndicates,Employment,"11,283",0,266,304,317,887,"1,393","1,940","4,220","7,063"
51411,News syndicates,"Annual Payroll ($1,000)","647,566","3,402","16,210","14,053","12,258","45,923","81,064","158,024","285,011","362,555"
514110,News syndicates,Firms,324,45,138,46,26,255,35,10,300,24
514110,News syndicates,Establishments,567,45,139,47,36,267,68,45,380,187
514110,News syndicates,Employment,"11,283",0,266,304,317,887,"1,393","1,940","4,220","7,063"
514110,News syndicates,"Annual Payroll ($1,000)","647,566","3,402","16,210","14,053","12,258","45,923","81,064","158,024","285,011","362,555"
51412,Libraries & archives,Firms,"2,461",157,"1,207",475,318,"2,157",257,33,"2,447",14
51412,Libraries & archives,Establishments,"2,754",161,"1,207",477,329,"2,174",369,89,"2,632",122
51412,Libraries & archives,Employment,"33,765",0,"2,596","3,110","4,205","9,911","9,686","6,214","25,811","7,954"
51412,Libraries & archives,"Annual Payroll ($1,000)","679,348","8,722","32,321","43,289","68,893","153,225","193,235","130,544","477,004","202,344"
514120,Libraries & archives,Firms,"2,461",157,"1,207",475,318,"2,157",257,33,"2,447",14
514120,Libraries & archives,Establishments,"2,754",161,"1,207",477,329,"2,174",369,89,"2,632",122
514120,Libraries & archives,Employment,"33,765",0,"2,596","3,110","4,205","9,911","9,686","6,214","25,811","7,954"
514120,Libraries & archives,"Annual Payroll ($1,000)","679,348","8,722","32,321","43,289","68,893","153,225","193,235","130,544","477,004","202,344"
51419,Other information services,Firms,"9,820","2,709","3,240","1,448","1,040","8,437",971,236,"9,644",176
51419,Other information services,Establishments,"10,818","2,719","3,245","1,460","1,058","8,482","1,018",346,"9,846",972
51419,Other information services,Employment,"187,405",0,"7,081","9,483","13,910","30,474","38,612","37,866","106,952","80,453"
51419,Other information services,"Annual Payroll ($1,000)","17,696,015","468,978","346,411","481,625","754,704","2,051,718","2,570,318","3,562,558","8,184,594","9,511,421"
514191,Online information services,Firms,"9,335","2,564","3,070","1,397",981,"8,012",940,220,"9,172",163
514191,Online information services,Establishments,"10,257","2,566","3,075","1,404",996,"8,041",978,319,"9,338",919
514191,Online information services,Employment,"177,284",0,"6,711","9,142","13,131","28,984","37,296","35,686","101,966","75,318"
514191,Online information services,"Annual Payroll ($1,000)","15,690,136","407,729","330,566","457,460","704,091","1,899,846","2,514,239","3,351,589","7,765,674","7,924,462"
514199,All other information services,Firms,499,145,170,51,59,425,33,17,475,24
514199,All other information services,Establishments,561,153,170,56,62,441,40,27,508,53
514199,All other information services,Employment,"10,121",0,370,341,779,"1,490","1,316","2,180","4,986","5,135"
514199,All other information services,"Annual Payroll ($1,000)","2,005,879","61,249","15,845","24,165","50,613","151,872","56,079","210,969","418,920","1,586,959"
5142,Data processing services,Firms,"5,057",827,"2,032",645,466,"3,970",671,209,"4,850",207
5142,Data processing services,Establishments,"9,036",831,"2,036",649,479,"3,995",729,383,"5,107","3,929"
5142,Data processing services,Employment,"296,578",0,"3,947","4,201","6,258","14,406","26,839","28,915","70,160","226,418"
5142,Data processing services,"Annual Payroll ($1,000)","14,521,219","140,164","157,997","159,464","257,690","715,315","1,128,227","1,649,966","3,493,508","11,027,711"
51421,Data processing services,Firms,"5,057",827,"2,032",645,466,"3,970",671,209,"4,850",207
51421,Data processing services,Establishments,"9,036",831,"2,036",649,479,"3,995",729,383,"5,107","3,929"
51421,Data processing services,Employment,"296,578",0,"3,947","4,201","6,258","14,406","26,839","28,915","70,160","226,418"
51421,Data processing services,"Annual Payroll ($1,000)","14,521,219","140,164","157,997","159,464","257,690","715,315","1,128,227","1,649,966","3,493,508","11,027,711"
514210,Data processing services,Firms,"5,057",827,"2,032",645,466,"3,970",671,209,"4,850",207
514210,Data processing services,Establishments,"9,036",831,"2,036",649,479,"3,995",729,383,"5,107","3,929"
514210,Data processing services,Employment,"296,578",0,"3,947","4,201","6,258","14,406","26,839","28,915","70,160","226,418"
514210,Data processing services,"Annual Payroll ($1,000)","14,521,219","140,164","157,997","159,464","257,690","715,315","1,128,227","1,649,966","3,493,508","11,027,711"
52,Finance & insurance,Firms,"227,034","26,785","131,450","32,555","15,817","206,607","15,171","3,626","225,404","1,630"
52,Finance & insurance,Establishments,"423,727","26,898","131,927","33,737","18,772","211,334","30,889","25,719","267,942","155,785"
52,Finance & insurance,Employment,"5,963,426",0,"267,849","208,348","210,513","686,710","606,867","620,697","1,914,274","4,049,152"
52,Finance & insurance,"Annual Payroll ($1,000)","346,805,452","2,184,142","8,758,846","8,746,377","10,622,883","30,312,248","29,964,626","33,202,192","93,479,066","253,326,386"
521,Monetary authorities  central bank,Firms,23,5,2,1,0,8,0,2,10,13
521,Monetary authorities  central bank,Establishments,62,5,2,1,0,8,0,12,20,42
521,Monetary authorities  central bank,Employment,"22,337",[a],[a],[a],0,[a],0,[e],[e],[j]
521,Monetary authorities  central bank,"Annual Payroll ($1,000)","1,083,947",(D),(D),(D),0,(D),0,(D),(D),(D)
5211,Monetary authorities  central bank,Firms,23,5,2,1,0,8,0,2,10,13
5211,Monetary authorities  central bank,Establishments,62,5,2,1,0,8,0,12,20,42
